branch-load-misses,branch-misses,iTLB-load-misses,dTLB-load-misses,dTLB-store-misses,L1-icache-load-misses,L1-dcache-load-misses,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.all_demand_miss,l2_rqsts.demand_data_rd_miss,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.rfo_miss,cache-misses,LLC-load-misses,LLC-store-misses,l1d_pend_miss.l2_stall,l2_rqsts.swpf_miss,CPI
3014494,3064992,2418,101592,1179,1016958,999507,102058663,50574,317728,268448,89623613,42219,4771,819286,220074,512,20210,0,1.77
2815546,2855122,2124,105491,1008,1131020,999054,97658634,53325,280318,237787,80255751,36442,5185,829572,235870,637,26264,0,1.87
2983254,3021342,1754,90421,986,1225455,909350,87844568,52859,290685,249684,83980693,41691,4425,772071,212264,351,21388,0,1.83
3153107,3159795,2431,98724,1350,1181176,936217,87228569,58425,283151,224255,80946604,38359,4712,745242,210016,527,26652,0,1.81
2675565,2699491,1829,104182,1355,1282860,899488,85569357,49238,266781,226297,78031908,29949,4224,737448,201822,688,32098,0,1.78
2879490,2904681,2452,96330,1356,1083637,1045328,88600976,42791,319800,276432,84832620,35233,5060,850089,236987,336,20820,0,1.82
2659966,2654704,2088,105593,1041,1138069,981673,85108066,56586,279848,237984,78623280,41747,4690,793753,217690,602,23177,0,1.86
2714139,2661379,1492,106353,1537,1253118,956255,85063640,61424,320017,266783,85935752,50641,4918,871232,234460,371,22725,0,1.86
2964365,2829546,2175,105659,1175,1229329,955622,82441289,60869,291131,224486,80437602,38499,4556,760906,218875,652,25077,0,1.82
2717550,2650968,2134,107770,1367,1126440,945542,87682306,67295,313138,255185,86343496,41380,5158,819197,220437,406,20492,0,1.87
2779910,2727265,2318,115848,1443,822505,1018455,90502464,55971,311245,245746,86034497,37930,4839,813177,232561,883,25946,0,1.85
3033741,2968719,1504,105703,1020,1199444,910383,93161294,63145,303967,242108,74936676,34104,4606,797634,227080,572,20702,0,1.82
3110078,3013716,1876,101210,1003,1229273,963828,84670915,61572,275525,208777,75226939,38750,3960,747647,214707,537,20997,0,1.78
3208605,3103315,1920,92271,1309,1188576,970991,87875929,67525,318981,252242,89730342,42228,4621,806129,223577,572,20794,0,1.77
3020116,2931537,2183,113065,1355,1020014,1021638,93547946,64335,345880,271236,85347851,31299,5128,776547,210877,512,20180,0,1.8
2939050,2819752,2103,117750,1467,1025976,970314,95806782,59315,336087,265398,90087014,36576,5084,797070,222625,818,18978,0,1.83
2822845,2794799,2598,115589,1157,1109436,1070529,97173397,61985,339751,254685,94677722,32591,4503,744220,207108,499,19464,0,1.78
2937150,2888720,1920,102431,1402,1149060,987720,84827811,67535,334442,271956,86318806,32995,4930,779965,209088,481,20058,0,1.79
3231634,3128989,1788,101741,1171,1216298,1047768,80967257,70833,335764,240697,107944830,48048,6323,756442,215664,2570,29419,0,1.65
3010675,2960996,2604,105806,1425,1048041,938557,105688843,57859,325748,267425,87339282,35828,4570,804826,213724,813,21585,0,1.8
3227078,3231041,2276,110855,1438,1050490,1077976,86154013,54110,338509,267433,83682641,49987,6781,837433,239683,1587,22591,0,1.76
3169417,3213446,2730,108715,1110,1060637,1020676,82261269,52344,306479,256586,75822416,44232,6953,818399,225837,1732,22295,0,1.75
2979055,2978439,2582,103766,1221,914916,999058,91015477,57147,312091,251823,70273973,44927,5925,776276,220245,1626,16797,0,1.72
3038204,3032167,2232,102014,1389,988697,984008,84774608,59629,313274,243719,79605886,41805,7704,861114,257239,2625,22628,0,1.74
3320988,3244240,2716,107375,1241,902337,978858,89157550,55426,339123,273893,79024775,40024,5943,756151,215828,1717,27172,0,1.73
3422097,3434305,2659,106918,1121,1089401,1021398,81869924,54561,320400,238519,87352095,47910,6547,799620,237723,1535,23410,0,1.72
3305805,3327659,2458,109133,1097,1179974,1039548,77824838,52020,312807,246482,87969341,49961,6509,750781,211163,1933,22009,0,1.59
2946163,3020049,2085,108880,1209,1068937,1037305,83036930,62175,349951,267618,94131533,49901,6289,835876,250666,1531,22392,0,1.77
3108225,3075791,1984,115609,1446,986268,1037863,83466853,52742,354402,266695,98610886,48013,6171,829435,248189,1833,20729,0,1.74
3164479,3131842,2594,110156,1928,998717,1039364,79404076,56724,320900,249837,96705239,50260,6962,854201,249651,1576,27306,0,1.73
3036806,3072922,2836,110517,1515,1000429,1070636,81187481,52871,323767,242506,87871130,50952,4951,717763,217255,1219,21709,0,1.84
3031278,3039882,1918,109793,881,918887,1000192,86425851,51319,328422,251341,93266471,46319,5439,785672,234334,1460,24026,0,1.8
3263187,3280852,1800,100225,1182,996217,964272,75298828,57271,302370,220709,85688841,43178,6066,743957,231281,1550,24298,0,1.73
3181134,3217830,2019,107608,1476,941985,955761,86173543,62033,312853,214499,85179010,52702,7024,774497,233082,2184,27395,0,1.84
3286900,3263278,2006,105305,1484,1097941,996558,75154397,54516,286648,222158,86079303,44050,5863,812006,231967,1627,25194,0,1.73
3349519,3323473,2363,109368,1457,1142772,1098940,84106709,54316,303667,221696,78414207,43066,5452,733034,216082,1320,23810,0,1.82
3006135,3028032,2070,102215,1226,1072895,962344,77891410,53029,318603,224282,82347746,56990,5008,795199,232062,3688,31772,0,1.71
2555559,2614297,1790,112870,983,1000337,1032953,82929146,58659,337709,264704,92260816,44703,5991,844939,240330,983,18466,0,1.83
2856394,2803945,1900,108378,1312,1021683,992576,76212398,53245,333645,263559,101255846,46016,6119,855745,252710,1350,25549,0,1.81
2742858,2759906,2036,114038,1443,1073946,1024467,76524027,52392,313954,238953,86328408,46340,5679,843843,251765,1265,23052,0,1.85
3080167,3069753,1614,112905,1457,1014834,961128,78811730,60638,319424,238918,86717919,45971,5137,763768,223539,1329,23187,0,1.79
2863547,2881706,1760,107729,1435,1049991,970841,82888902,49353,348019,276467,104142004,52251,5861,906494,256615,1059,23514,0,1.89
2822116,2803762,1742,104281,1068,1136553,973787,80505381,57505,301753,231449,88608896,56934,5704,789977,231355,1316,23663,0,1.81
3263571,3171654,1615,106197,1278,1051329,1050966,83254306,54023,317373,244375,93778865,62938,7639,835922,253385,1858,25294,0,1.73
2687928,2693251,2228,122839,1340,895925,1041034,77587123,51546,317341,248290,90406727,52157,6864,845181,246685,1607,20676,0,1.84
2990679,3032418,2383,119501,1501,969796,1065330,82079648,55694,358810,282304,91891287,59816,6454,871397,244498,1630,21492,0,1.79
2929521,2920712,2440,127450,1349,662042,972734,83520035,50186,346093,274451,91998497,59887,6798,844507,237956,1611,22034,0,1.76
3338943,3361656,2092,120278,1126,824273,1092492,80905118,54456,320411,246672,87892388,62492,8122,893154,258648,1591,19207,0,1.8
3518514,3468426,2339,115526,2006,819662,1017871,74200938,57985,329374,258447,95603435,56485,8017,878094,255100,1988,20131,0,1.75
3207139,3251033,2327,105643,1394,854946,1008864,81209991,51445,309210,258739,93727028,56206,7580,869520,241571,1677,20729,0,1.78
2835153,2896008,1563,116877,1530,987576,1065760,88447803,57708,297281,236868,87369758,56737,7100,908258,257854,1345,18859,0,1.9
2768025,2862326,2222,118349,1332,1056743,1034763,78639293,51928,267848,214567,85418711,61310,6543,844273,226520,1451,18518,0,1.83
2889866,2884335,1833,110989,1184,950703,1116231,77011239,61574,294325,239144,80264467,66394,7130,880052,249119,1877,24750,0,1.73
3193110,3203837,2207,109960,1335,1056651,1095730,78146445,57258,306904,251096,89025043,61673,8798,889157,256080,2736,20436,0,1.68
3382301,3395380,1986,116911,1394,1080962,1064611,72662644,52194,278555,234050,85990542,55378,6968,816051,236010,2505,33211,0,1.65
3561674,3558675,2350,103426,1362,947255,1137261,74475115,50503,293945,252987,88709201,56990,8880,849864,241597,2173,23433,0,1.71
3403958,3444872,2194,104819,1562,1022773,1047447,64064677,45104,280972,235464,83475599,58058,8642,815958,235813,2427,22872,0,1.72
3215294,3218235,1815,110248,1043,827191,1057813,68304134,53992,283849,228446,79996529,55741,7568,826709,246744,2355,25753,0,1.7
3067340,3044597,2260,113937,1347,759957,1072343,68946816,49527,309170,253486,89514541,57887,9028,889637,272655,4726,24893,0,1.72
3515888,3559755,2545,114257,1457,654940,1162718,71627611,48948,286227,231742,78442970,55868,10196,838854,253967,5120,23908,0,1.66
3559570,3562236,1887,117892,1413,615369,1211772,71337096,47845,297629,239033,85589690,72756,9844,851150,259460,4950,25033,0,1.66
3387973,3371403,1871,119014,1005,701668,1228566,73584828,47567,312669,252339,87214224,63568,10852,855676,258144,4974,21157,0,1.66
3311961,3321696,2258,107401,1342,610497,1157732,70935701,46687,292372,226261,77304375,64883,11846,820358,261287,5978,19565,0,1.59
3306569,3327691,1703,113408,1043,649041,1126295,68704216,51199,305728,241954,92927238,73993,12920,876097,267081,6057,23709,0,1.58
3317530,3338632,2297,111526,1344,711484,1125852,72319979,53541,310674,253593,87040594,60617,9815,802302,241396,4766,27850,0,1.69
3403271,3394218,1589,106130,1341,751070,1103922,69587255,47506,300241,238867,81901250,67401,11289,815131,237072,5417,23131,0,1.69
3422271,3454731,1916,104453,1199,806992,1045008,66400864,40783,260517,197100,74350435,61588,9913,759392,237794,4410,23853,0,1.65
3471908,3450014,2000,108758,1274,770211,1071372,65544873,58050,291133,228545,75185326,65937,10088,779068,240024,4766,24225,0,1.69
3307169,3314744,2369,116888,1342,705189,1067287,66865773,50654,285131,224252,85277377,64567,11244,787043,239846,5201,28428,0,1.64
3537416,3558280,1624,113481,1379,701582,1089169,61150416,48736,272352,210663,85236093,66401,9822,802680,248502,4919,27384,0,1.71
3338132,3345979,2135,109577,1223,809735,1077280,63650588,48055,299306,244087,86058697,60751,10481,845845,260129,5066,22416,0,1.69
3300396,3349073,2503,108382,1268,846873,1149947,63698435,40937,283079,219548,83099064,61190,11847,835044,254261,6070,24566,0,1.71
3114063,3021475,2561,101512,1416,593626,1083171,68566903,43060,306459,239625,81303447,62709,11389,835592,258714,6280,26389,0,1.7
3133916,3167377,2695,109218,1481,788326,1031621,64509615,55667,283191,222862,84696665,66507,11835,838922,253169,6985,26499,0,1.77
3162680,3175778,2725,110363,1335,609520,1038516,61946126,49389,285259,225667,79142065,54638,11576,841279,265652,6552,30406,0,1.66
3224163,3283891,2893,104279,1260,798674,1120964,61769171,46319,309751,250513,83703472,58670,11893,841426,248675,6315,24373,0,1.73
3381216,3389353,2394,107391,1340,782637,1038661,59302729,48927,293826,240773,79262248,53046,11482,803913,238703,5987,34362,0,1.67
3040434,3091778,1909,105385,1180,887587,1028131,63743746,47017,293651,229646,71313071,59219,11601,817037,246760,6625,25752,0,1.68
3384901,3394479,2759,102795,1461,800574,1001445,61958294,48517,287062,217732,77787010,56388,10079,817304,250233,5816,21521,0,1.74
2844904,2901030,2281,110304,1419,820832,1034982,65490092,50889,285344,230918,81453611,52584,10441,846012,248988,5943,25362,0,1.77
3067283,3066135,2545,114090,1230,762987,1072759,65625369,55811,309066,233401,87747393,58747,14574,860368,257696,9780,24891,0,1.66
3090150,3092811,2960,119300,1063,718239,1110073,67840302,47031,294476,230449,85771739,54721,11156,904381,265415,6851,24539,0,1.69
3246915,3188207,2131,104222,1218,629370,1050628,72586442,42807,324244,262264,76111289,51216,11258,846917,244961,6805,23653,0,1.66
2955467,2886819,2486,111088,1155,653528,1048396,66085502,35960,290474,234042,86301401,55097,10205,877590,253125,5489,23034,0,1.61
2998813,3016627,2662,118022,1431,649010,1033241,63566576,35966,306309,250948,80190052,46155,8373,865292,255468,5657,27222,0,1.66
3099468,3107996,2364,110456,1473,812840,1057441,65017174,34179,284924,228152,77181918,51025,8702,875971,268003,6288,28939,0,1.65
3245743,3284127,2152,108828,946,720120,1046969,68007120,35175,285396,226873,72509339,54920,8230,842822,248361,4918,26812,0,1.57
3040154,3074064,2402,111955,1213,750561,1140257,64949645,33766,299761,230783,77527960,61594,8420,854056,251494,5188,30678,0,1.72
3100777,3117213,2400,114921,1327,672620,1088262,66117904,35402,298950,247318,78405400,50048,6644,781571,235179,6867,29247,0,1.57
2975316,2994625,2443,116020,1330,741685,1112296,70641524,35175,321120,266066,75190688,43858,6143,796153,244285,5504,30879,0,1.58
3399507,3424667,2255,105848,1314,723226,1014370,59466156,33742,289891,244741,71601677,52012,7444,788279,236326,5397,29896,0,1.6
2999912,3039261,2540,112883,1059,728880,1113078,66286165,36841,313234,248332,68141714,46735,7144,708805,220039,7150,31256,5,1.6
3057725,3026639,2477,103860,1247,694221,958847,70898398,35807,284974,235804,62672661,47496,7405,674299,208779,5860,26712,0,1.59
3238628,3208280,2876,111694,1465,698324,1119744,66790102,34089,302164,246560,74758077,49670,9623,815175,255811,8875,34322,0,1.63
2959099,2954059,2658,107748,1452,892052,1055428,65374889,34153,296016,241111,68507563,44729,9407,721199,238037,7062,32150,0,1.61
3290050,3294338,2608,119984,1402,812341,1125843,67032825,32941,297113,248492,71982746,48677,7635,777917,241493,5766,28234,0,1.62
3197217,3210520,3005,104982,1159,763539,1041850,74879274,41449,305450,242154,67659859,52656,8897,756992,244164,5660,33667,0,1.57
3296364,3324424,2671,107384,1047,770425,1076457,60637436,35328,283211,243244,66253571,50546,8753,752455,243665,7390,35601,0,1.58
3235575,3261043,2504,117129,1448,756460,1114199,71362741,42190,299045,233754,61837609,47577,7919,737783,240419,6315,33601,0,1.51
3081217,3134339,2575,122435,1499,668133,1089188,72208285,36444,334447,275314,73051492,53332,7712,755207,243989,6185,26378,0,1.59
3307545,3277017,2151,120733,1406,781343,1116718,73061982,34542,328551,286467,81050561,53052,8372,776380,235959,6416,33287,0,1.59
3063740,3105601,2387,115493,1034,714775,1090739,69348309,33820,315795,267562,70746422,54142,7362,696036,227406,6885,31955,0,1.54
2642693,2638910,1886,106514,1158,745359,1003478,74012507,49929,328321,275960,72502813,54147,7610,804046,244598,6143,32939,0,1.55
3032434,3018365,2627,112736,1409,818883,1067852,74468972,49572,343523,282545,74326783,62259,8914,821010,242043,7644,44639,0,1.51
3067538,3080870,2335,112958,1293,783651,1074234,73931100,39208,320822,283520,73548423,50289,10811,790076,238047,6182,33752,0,1.59
3137569,3159653,2730,108475,1268,666122,1197452,75535868,46718,305580,254504,71271991,53673,8806,784744,227163,6043,30642,0,1.55
2782615,2837048,1669,110681,1100,935602,1074348,76846799,61069,325043,251503,70244917,57727,8730,738330,228504,3052,20545,0,1.52
3360365,3322517,2324,110283,1071,817037,1081479,74986483,36254,321715,265860,79797966,57573,10480,843671,238101,7687,35673,0,1.48
3302950,3318582,2451,110857,1330,706242,1102899,73923323,33139,310274,279407,75866934,50994,7459,813660,237986,2584,31555,0,1.56
3009415,3012584,2443,112393,1372,696348,1093439,74494730,30323,296821,251934,70359086,47493,7161,819475,241425,1636,28741,0,1.6
2991659,3019937,1909,95789,1352,727805,934046,70711581,27566,279440,246632,64211648,48447,7120,748899,217205,3750,24079,0,1.74
2688652,2747834,1708,100488,1109,823213,944007,61913261,28166,275647,250237,71637228,45301,6331,762089,225003,1502,26921,0,1.65
2571367,2510988,2235,101319,1155,755646,921617,65606052,37139,291620,244399,67313369,47746,7141,735963,214626,1496,27727,0,1.61
2601279,2655255,2512,108967,1456,675093,944690,85727101,47370,314497,261581,80332216,53396,7147,728064,215987,1892,41310,0,1.59
2642451,2624118,1967,107050,1398,761636,916932,87894441,41616,300559,242221,87639926,54769,9685,819398,243609,5905,40530,0,1.62
2506867,2537654,2285,103233,1523,691083,888757,79354596,36363,274685,238035,86363964,49941,8446,780235,233913,3701,30712,0,1.65
2837722,2902909,2847,103525,1305,653579,1026372,90282462,35660,281755,230812,85657592,54952,9700,824131,239364,4989,50688,0,1.57
2943579,2993912,1321,102653,372,747298,1089337,68976589,33298,263423,223625,58239347,52134,8878,791490,233470,3030,37067,0,1.57
2702869,2660224,1456,102304,1150,812642,998230,65725145,29889,266859,220970,54527963,36243,7297,672889,203590,2700,34245,0,1.69
3091484,3085176,1322,111033,539,733104,993085,59309305,27797,287423,256890,64283468,38636,7971,760977,214981,1340,40918,0,1.67
3041821,3084834,1451,110509,414,728544,1007514,64545500,42133,305187,240809,64571032,48657,9464,721537,196835,878,35149,0,1.63
2787803,2784065,1589,119088,342,777133,938429,60096644,31027,267673,227496,58881514,46416,8644,719989,227583,1946,37058,0,1.7
2972661,2976139,1716,108727,489,735037,981687,66249046,27828,299945,265434,62074662,34126,6807,681910,187343,1179,38731,0,1.69
2820826,2800551,1354,98566,384,881990,929157,67701549,31862,283616,244764,63102313,34526,6584,708419,200144,1469,37249,0,1.68
2710693,2737916,1735,104207,1379,905007,1054559,69792242,43888,308661,260535,72857857,34622,5753,743854,209211,892,37550,0,1.68
2553337,2563588,2129,112225,1472,678263,981259,69268029,37802,285526,236787,67235801,41422,8307,690521,200469,1034,40603,0,1.61
2302703,2360917,2239,106262,1382,941423,966423,70868501,41013,289787,237143,82647485,52739,6781,758721,215887,831,31927,0,1.61
2502326,2540441,1929,120837,401,532429,1041131,65558108,30282,320458,286975,63624468,30512,6418,746967,216232,1200,36501,0,1.67
2709611,2721912,1671,105795,611,804263,1021068,62350432,27866,300232,266392,60106836,33961,6593,748062,207973,1371,34584,0,1.64
3253956,3295668,1704,101360,410,634488,1016092,62852283,25700,282666,255362,56424411,31198,5475,712604,202377,1150,38795,0,1.62
2943067,2965672,1649,117411,582,728722,1029686,64985572,28728,324460,284951,62496997,31819,4332,759877,202034,788,30810,0,1.67
2751033,2775814,1597,112590,384,691161,979906,59620394,26822,289682,260800,61832654,33244,4874,789121,216104,1321,31548,0,1.62
2571837,2476630,1594,121632,489,550201,984677,73218034,35013,322344,264935,61923924,33271,4823,704539,195786,913,23683,0,1.69
